ISBN,bookname,authors,publisher,total_loans,best_rank,class_no,category
9791140714292 ,내가 나라서 정말 좋아 :단단한 마음을 만드는 다정한 말 ,김지훤 글 ;하꼬방 그림,길벗,7065,451,199,비문학
9791124038192 ,나의 완벽한 장례식 :조현선 장편소설 ,지은이: 조현선,책읽어주는남자,7034,60,813.7,문학
9791193262047 ,로터스 택시에는 특별한 손님이 탑니다 ,가토 겐 지음 ;양지윤 옮김,필름,7033,565,833.6,문학
9791172133061 ,말뚝들 :김홍 장편소설 ,지은이: 김홍,한겨레엔,7030,61,813.7,문학
9791173479939 ,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,7027,62,810,문학
9788955827255 ,끝말잇기 ,김영진 글·그림,길벗어린이,7021,569,813.7,문학
9788950980214 ,Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;정보글: 최은하,아울북(북이십일 아울북),7010,573,980.2,비문학
9791141613433 ,노 피플 존 :정이현 소설 ,지은이: 정이현,문학동네,6977,66,813.7,문학
9791192953151 ,세상은 이야기로 만들어졌다 :신화·거짓말·유토피아 ,"자미라 엘 우아실,김현정 옮김",원더박스,6975,579,001.3,비문학
9788954448413 ,가짜 노동 :스스로 만드는 번아웃의 세계 ,"데니스 뇌르마르크,이수영 옮김",자음과모음,6972,581,321.5,비문학
9788950992835 ,Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;정보글: 최은하,아울북(북이십일 아울북),6963,587,980.2,비문학
9788925574394 ,무의식은 어떻게 나를 설계하는가 :나를 살리기도 망치기도 하는 머릿속 독재자 ,데이비드 이글먼 지음 ;김승욱 옮김,RHK(알에이치코리아),6941,469,511.1813,비문학
9791164062072 ,(이상한 과자 가게) 전천당,히로시마 레이코 글 ;김정화 옮김,길벗스쿨,6937,597,833.6,문학
9791193078709 ,아무도 오지 않는 곳에서,천선란 (지은이),허블,6917,68,None,비문학
9791193904251 ,소득혁명 :당신의 자산이 스스로 일하게 하라 ,지은이: 브라이언 페이지 ;옮긴이: 김정혜,서삼독,6882,476,327.8,비문학
9791140711970 ,"기록이라는 세계 :필사부터 감정노트, 탐구일지까지 나라는 세계를 확장시키는 기록 습관 ",리니 지음,길벗,6878,477,818,문학
9788950941901 ,Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;정보글: 최은하,아울북(북이십일 아울북),6878,613,980.2,비문학
9788950941567 ,그리스 로마 신화,"글: 김민희,정보 글: 강대진",아울북(북이십일 아울북),6873,614,219,비문학
9788949162485 ,랑랑 형제 떡집 ,김리리 글 ;김이랑 그림,비룡소,6867,617,813.7,문학
9788950900236 ,Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;정보글: 최은하,아울북(북이십일 아울북),6866,619,980.2,비문학
9791193078433 ,우리 집에 왜 왔어? :정해연 소설집 ,지은이: 정해연,허블,6858,484,813.7,문학
9788936439170 ,연수 :장류진 소설집 ,지은이: 장류진,창비,6856,623,813.7,문학
9791164064243 ,(이상한 과자 가게) 전천당,히로시마 레이코 글 ;김정화 옮김,길벗스쿨,6846,627,833.6,문학
9788934951056 ,책 먹는 여우의 여름 이야기 ,프란치스카 비어만 글·그림 ;송순섭 옮김,김영사,6835,630,853,문학
9791192389264 ,대한민국 돈의 역사 :돈을 벌기 위해서는 역사에서 교훈을 얻어야 한다 ,홍춘욱 지음,상상스퀘어,6831,631,327.209,비문학
9788950979317 ,Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;정보글: 최은하,아울북(북이십일 아울북),6830,632,980.2,비문학
9791158887544 ,듄 ,지은이: 프랭크 허버트 ;옮긴이: 김승욱,황금가지,6830,632,843.5,문학
9788950982188 ,Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;정보글: 최은하,아울북(북이십일 아울북),6815,636,980.2,비문학
9788950985554 ,Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;정보글: 최은하,아울북(북이십일 아울북),6805,643,980.2,비문학
9791190030922 ,소크라테스 익스프레스 :철학이 우리 인생에 스며드는 순간 ,에릭 와이너 지음 ;김하현 옮김,어크로스(어크로스출판그룹),6802,644,102,비문학
9791192836355 ,"가난한 아이들은 어떻게 어른이 되는가 :빈곤과 청소년, 10년의 기록 ",강지나 지음,돌베개,6798,648,334.21,비문학
9791168341128 ,순도 100퍼센트의 휴식 :박상영 에세이 ,지은이: 박상영,인플루엔셜,6798,648,814.7,문학
9788997396870 ,(오은영의) 화해 :상처받은 내면의 나와 마주하는 용기 ,오은영 지음,대성,6797,650,189.2,비문학
9791193506981 ,아이의 뇌 =뇌과학에서 찾아낸 4가지 양육 원칙 /A child's brain ,김붕년 지음,콘텐츠그룹 포레스트,6788,496,598.1,비문학
9791158511586 ,우리는 모두 죽는다는 것을 기억하라 :삶의 다른 방식을 찾고 있는 당신에게 ,웨인 다이어 지음 ;정지현 옮김,Tornado(토네이도),6779,654,199.1,비문학
9788970947273 ,바삭바삭 갈매기 ,전민걸 글·그림,한림출판사,6760,660,813.7,문학
9791198754080 ,다크 심리학 =Dark psychology ,다크 사이드 프로젝트 지음,어센딩,6758,73,331.18,비문학
9788949162386 ,오리 부리 이야기 ,황선애 글 ;간장 그림,비룡소,6744,664,813.7,문학
9788950989064 ,Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;정보글: 최은하,아울북(북이십일 아울북),6711,672,980.2,비문학
9788950983161 ,정재승의 인간 탐구 보고서,"글: 정재은,특대호 원고: 오경은",아울북(북이십일 아울북),6711,672,511,비문학
9788950981150 ,Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;정보글: 최은하,아울북(북이십일 아울북),6710,674,980.2,비문학
9788950987756 ,Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;정보글: 최은하,아울북(북이십일 아울북),6697,675,980.2,비문학
9791164798926 ,환상서점 :소서림 장편소설 ,지은이: 소서림,해피북스투유,6695,676,813.7,문학
9788960869646 ,놓지 마 과학!,"글·그림: 신태훈,나승훈",위즈덤하우스,6690,677,408,비문학
9791164062270 ,(이상한 과자 가게) 전천당,히로시마 레이코 글 ;김정화 옮김,길벗스쿨,6684,679,833.6,문학
9788954658164 ,2인조 :정해연 장편소설 ,지은이: 정해연,문학동네,6672,519,813.7,문학
9788950969301 ,정재승의 인간 탐구 보고서,"글: 정재은,특대호 원고: 오경은",아울북(북이십일 아울북),6668,520,511,비문학
9791168343108 ,양면의 조개껍데기 :김초엽 소설집 ,지은이: 김초엽,인플루엔셜,6663,76,813.7,문학
9788950941611 ,그리스 로마 신화,"글: 김민희,정보 글: 강대진",아울북(북이십일 아울북),6645,688,219,비문학
9791156754374 ,살려 마땅한 사람들 ,피터 스완슨 지음 ;이동윤 옮김,푸른숲,6633,689,843.6,문학
9788949162188 ,둥실이네 떡집 ,김리리 글 ;김이랑 그림,비룡소,6612,691,813.7,문학
9791170523550 ,직장 상사 악령 퇴치부 :이사구 연작소설집 ,지은이: 이사구,황금가지,6607,693,813.7,문학
9788950903473 ,Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;정보글: 최은하,아울북(북이십일 아울북),6606,694,980.2,비문학
9788933870792 ,(설민석의) 삼국지 :누구나 쉽게 시작하고 모두가 빠져드는 이야기 ,지은이: 설민석,세계사,6603,696,823.5,문학
9788950997519 ,Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;정보글: 최은하,아울북(북이십일 아울북),6591,697,980.2,비문학
9791193937372 ,새들이 남쪽으로 가는 날 :리사 리드센 소설 ,지은이: 리사 리드센 ;옮긴이: 손화수,책읽어주는남자,6587,535,859.7,문학
9791190538657 ,벌써 마흔이 된 딸에게 :어떻게 살아야 하느냐고 묻는다면 ,한성희 지음,메이븐,6585,699,189,비문학
9791164052035 ,조선미의 현실 육아 상담소 ,조선미 지음,북하우스,6576,702,598.1,비문학
9788901285146 ,해독 혁명 =질병 없는 몸을 위한 5단계 독소 해방 /Detox revolution ,지은이: 최지영,웅진씽크빅,6560,543,517.3,비문학
9791193712559 ,길 위의 뇌 :뇌를 치료하는 의사 러너가 20년 동안 달리면서 알게 된 것들 ,정세희 지음,한스미디어,6560,543,511.1813,비문학
9791158360214 ,이상한 엄마 ,백희나,책읽는곰,6559,703,813.7,문학
9788950993511 ,Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;정보글: 최은하,아울북(북이십일 아울북),6550,706,980.2,비문학
9791130689241 ,수상한 중고상점 :미치오 슈스케 장편소설 ,지은이: 미치오 슈스케 ;옮긴이: 김은모,다산북스,6542,709,833.6,문학
9788982816635 ,자기 앞의 生 :에밀 아자르 장편소설 ,지은이: 에밀 아자르 ;옮긴이: 용경식,문학동네,6521,549,863,문학
9791198207777 ,손실 없는 투자원칙 =대한민국 최상위 슈퍼개미의 저점매수 고점매도 /A profitable stock investment ,남석관 지음,모루(모루북스),6501,719,327.856,비문학
9788984374546 ,안젤리크 :기욤 뮈소 장편소설 ,글: 기욤 뮈소 ;옮긴이: 양영란,밝은세상,6491,721,863,문학
9791193379158 ,(나에게 들려주는) 예쁜 말 ,글: 김종원 ;그림: 나래,상상아카데미,6489,723,199,비문학
9788949162102 ,양순이네 떡집,"김리리 (지은이), 김이랑 (그림)",비룡소,6478,726,None,비문학
9791171713929 ,여름은 고작 계절 :김서해 장편소설 ,지은이: 김서해,위즈덤하우스,6474,80,813.7,문학
9791189938352 ,(백종원의) 도전 요리왕 :음식으로 맛보는 세계 역사 문화 체험 ,"글: 백종원,그림: 이정태",위즈덤하우스 미디어그룹,6466,728,594,비문학
9791164063581 ,(이상한 과자 가게) 전천당,히로시마 레이코 글 ;김정화 옮김,길벗스쿨,6456,730,833.6,문학
9788950968519 ,정재승의 인간 탐구 보고서,"글: 정재은,특대호 원고: 오경은",아울북(북이십일 아울북),6453,563,511,비문학
9788962626605 ,먼저 온 미래 :AI 이후의 세계를 경험한 사람들 ,장강명 지음,동아시아,6437,82,331.5412,비문학
9791167901996 ,매스커레이드 게임 :히가시노 게이고 장편소설 ,지은이: 히가시노 게이고 ;옮긴이: 양윤옥,H(현대문학),6437,732,833.6,문학
9788950957391 ,Go go 카카오프렌즈 :자연탐사,글: 조주희 ;이혜림,아울북(북이십일 아울북),6396,737,472,비문학
9791164064281 ,(이상한 과자 가게) 전천당,히로시마 레이코 글 ;김정화 옮김,길벗스쿨,6395,738,833.6,문학
9788927747581 ,에그박사의 닮은꼴 사파리 :전격비교관찰 생물도감 ,에그박사 지음 ;유남영 그림,다락원,6388,739,491,비문학
9788949162126 ,달콩이네 떡집 ,김리리 글 ;김이랑 그림,비룡소,6386,741,813.7,문학
9791190710053 ,어른의 어휘력 :말에 품격을 더하고 세상을 올바르게 이해하는 힘 ,유선경 지음,앤의서재,6385,742,802.5,문학
9791171175475 ,Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;정보글: 최은하,아울북(북이십일 아울북),6377,577,980.2,비문학
9788954690690 ,리보와 앤 :아무도 오지 않는 도서관의 두 로봇 ,어윤정 글 ;해마 그림,문학동네,6368,743,813.7,문학
9791164063956 ,(이상한 과자 가게) 전천당,히로시마 레이코 글 ;김정화 옮김,길벗스쿨,6361,746,833.6,문학
9791164052356 ,(좌절내구력 강한 아이로 키우는) 조선미의 초등생활 상담소 ,조선미 지음,북하우스 퍼블리셔스,6360,747,598.124,비문학
9788932474892 ,(유현준의) 인문 건축 기행 ,지은이: 유현준,을유문화사,6343,749,540.09,비문학
9788949168098 ,우다다 꽁냥파크,권혁진 글 ;심보영 그림,비룡소,6330,750,813.7,문학
9791192389073 ,유연함의 힘 :유연함으로 쓰는 새로운 성장 공식 ,수잔 애쉬포드 지음 ;김정혜 옮김,상상스퀘어,6330,750,325.211,비문학
9788934993865 ,내 멋대로 나 뽑기 ,최은옥 글 ;김무연 그림,김영사,6326,752,813.7,문학
9791197525377 ,사과는 이렇게 하는 거야 ,데이비드 라로셀 글 ;이다랑 옮김,제이포럼,6311,755,189,비문학
9788933871553 ,모래알만 한 진실이라도 :박완서 에세이 ,지은이: 박완서,세계사 컨텐츠 그룹,6307,756,814.62,문학
9791190305891 ,(백종원의) 도전 요리왕 :음식으로 맛보는 세계 역사 문화 체험 ,"글: 백종원,그림: 이정태",위즈덤하우스 미디어그룹,6307,756,594,비문학
9788934991342 ,책 먹는 여우의 겨울 이야기 ,프란치스카 비어만 글·그림 ;송순섭 옮김,김영사,6297,759,853,문학
9791130649498 ,100일 아침 습관의 기적 :최고의 나를 만나는 하루 20분의 약속 ,켈리 최 지음,다산북스,6293,760,325.211,비문학
9791193506844 ,생각의 연금술 =생각이 인생의 예언이 되는 순간 /Changing fate ,지은이: 제임스 알렌 ;함희영,콘텐츠그룹 포레스트,6288,598,325.211,비문학
9791193506219 ,"죽음이 물었다, 어떻게 살 거냐고 :찬란한 생의 끝에 만난 마지막 문장들 ",한스 할터 지음 ;한윤진 옮김,콘텐츠그룹 포레스트,6285,762,199.1,비문학
9791168123250 ,천하무적 개냥이 수사대,이승민 글 ;하민석 그림,위즈덤하우스,6285,762,813.7,문학
9791130604787 ,부자의 그릇 :남을 위해 돈 쓰는 능력을 키우는 법 ,이즈미 마사토 지음 ;김윤수 옮김,다산북스,6284,764,327.04,비문학
9791162205624 ,놓지 마 과학! 7 - 정신이 모험에 정신 놓다,신태훈|나승훈,위즈덤하우스,6279,766,400,비문학
9791164062898 ,(이상한 과자 가게) 전천당,히로시마 레이코 글 ;김정화 옮김,길벗스쿨,6279,766,833.6,문학
9788955823509 ,엄마가 유령이 되었어! ,노부미 글·그림 ;이기웅 옮김,길벗어린이,6279,86,833.6,문학
9791165734091 ,사자마트 ,김유 글 ;소복이 그림,천개의바람,6276,768,813.7,문학
9788950937454 ,Go go 카카오프렌즈 :자연탐사,글: 조주희 ;이혜림,아울북(북이십일 아울북),6274,771,472,비문학
9791164063734 ,(이상한 과자 가게) 전천당,히로시마 레이코 글 ;김정화 옮김,길벗스쿨,6273,772,833.6,문학
9788936456788 ,아몬드 :손원평 장편소설 ,지은이: 손원평,창비,6269,773,813.7,문학
9791193401583 ,최소한의 삼국지 :최태성의 삼국지 고전 특강 ,최태성 지음,프런트페이지,6267,88,912.033,비문학
9788954648523 ,친밀한 이방인 :정한아 장편소설 ,지은이: 정한아,문학동네,6238,777,813.7,문학
9791193031247 ,설민석의 세계사 대모험,"글: 설민석,그림: 박성일",단꿈아이,6238,606,909,비문학
9791193207178 ,하트방구 :윤식이 그림책 ,윤식이 지음,소원나무,6233,778,813.7,문학
9788950900830 ,벌거벗은 세계사,"글: 이현희,최호정",아울북(북이십일 아울북),6233,778,909,비문학
9788949162607 ,왕구리네 떡집 ,김리리 글 ;김이랑 그림,비룡소,6231,609,813.7,문학
9791168090828 ,의사 어벤저스 :어린이 의학 동화,글: 고희정 ;그림: 조승연,가나문화콘텐츠,6219,615,510,비문학
9791158362478 ,꽁꽁꽁 좀비 ,윤정주 글·그림,책읽는곰,6218,780,813.7,문학
9788934993711 ,내 멋대로 아빠 뽑기 ,최은옥 글 ;김무연 그림,김영사,6211,781,813.7,문학
9791162203149 ,놓지 마 과학!,"글·그림: 신태훈,나승훈",위즈덤하우스,6209,782,408,비문학
9791189001322 ,설민석의 세계사 대모험,"글: 설민석,그림: 박성일",단꿈아이,6204,783,909,비문학
9791164062287 ,(이상한 과자 가게) 전천당,히로시마 레이코 글 ;김정화 옮김,길벗스쿨,6196,784,833.6,문학
9791162207031 ,놓지 마 과학!,"글·그림: 신태훈,나승훈",위즈덤하우스,6191,787,408,비문학
9791160407204 ,스타벅스 일기 :권남희 산문 ,지은이: 권남희,한겨레엔 ,6190,788,818,문학
